"id","entidad_federativa","municipio"
"37867","11","359"
"37870","11","359"
"37873","11","359"
"37874","11","359"
"37875","11","359"
"37876","11","359"
"37877","11","359"
"37880","11","333"
"37883","11","333"
"37884","11","333"
"37885","11","333"
"37886","11","333"
"37887","11","333"
"37888","11","333"
"37890","11","333"
"37893","11","333"
"37894","11","333"
"37895","11","333"
"37896","11","333"
"37897","11","333"
"37898","11","333"
"37900","11","363"
"37903","11","363"
"37904","11","363"
"37905","11","363"
"37906","11","363"
"37907","11","363"
"37913","11","363"
"37914","11","363"
"37915","11","363"
"37916","11","363"
"37917","11","363"
"37918","11","363"
"37919","11","363"
"37920","11","373"
"37923","11","373"
"37924","11","373"
"37925","11","373"
"37926","11","373"
"37927","11","373"
"37928","11","373"
"37930","11","375"
"37932","11","375"
"37933","11","375"
"37934","11","375"
"37935","11","375"
"37936","11","375"
"37937","11","375"
"37938","11","375"
"37939","11","375"
"37940","11","336"
"37943","11","336"
"37944","11","336"
"37945","11","336"
"37946","11","336"
"37947","11","336"
"37948","11","336"
"37950","11","364"
"37953","11","364"
"37954","11","364"
"37955","11","364"
"37956","11","364"
"37957","11","364"
"37958","11","364"
"37960","11","343"
"37963","11","343"
"37964","11","343"
"37965","11","343"
"37966","11","343"
"37967","11","343"
"37970","11","370"
"37973","11","370"
"37974","11","370"
"37975","11","370"
"37976","11","370"
"37977","11","370"
"37978","11","370"
"37980","11","362"
"37983","11","362"
"37984","11","362"
"37985","11","362"
"37986","11","362"
"37987","11","362"
"37988","11","362"
"37990","11","362"
"37991","11","362"
"37993","11","362"
"37994","11","362"
"37995","11","362"
"37996","11","362"
"37997","11","362"
"37998","11","362"
"38000","11","337"
"38009","11","337"
"38010","11","337"
"38013","11","337"
"38014","11","337"
"38015","11","337"
"38016","11","337"
"38017","11","337"
"38018","11","337"
"38019","11","337"
"38020","11","337"
"38023","11","337"
"38024","11","337"
"38027","11","337"
"38028","11","337"
"38030","11","337"
"38033","11","337"
"38034","11","337"
"38035","11","337"
"38036","11","337"
"38037","11","337"
"38040","11","337"
"38044","11","337"
"38046","11","337"
"38047","11","337"
"38048","11","337"
"38049","11","337"
"38050","11","337"
"38057","11","337"
"38060","11","337"
"38063","11","337"
"38065","11","337"
"38067","11","337"
"38068","11","337"
"38070","11","337"
"38078","11","337"
"38079","11","337"
"38080","11","337"
"38083","11","337"
"38085","11","337"
"38088","11","337"
"38089","11","337"
"38090","11","337"
"38095","11","337"
"38096","11","337"
"38097","11","337"
"38098","11","337"
"38099","11","337"
"38100","11","337"
"38104","11","337"
"38105","11","337"
"38106","11","337"
"38107","11","337"
"38110","11","337"
"38114","11","337"
"38115","11","337"
"38116","11","337"
"38117","11","337"
"38118","11","337"
"38119","11","337"
"38120","11","337"
"38123","11","337"
"38126","11","337"
"38127","11","337"
"38130","11","337"
"38133","11","337"
"38135","11","337"
"38136","11","337"
"38137","11","337"
"38140","11","337"
"38143","11","337"
"38144","11","337"
"38145","11","337"
"38146","11","337"
"38147","11","337"
"38150","11","337"
"38152","11","337"
"38153","11","337"
"38154","11","337"
"38155","11","337"
"38156","11","337"
"38157","11","337"
"38158","11","337"
"38159","11","337"
"38160","11","335"
"38163","11","335"
"38164","11","335"
"38165","11","335"
"38166","11","335"
"38167","11","335"
"38168","11","335"
"38170","11","335"
"38173","11","335"
"38174","11","335"
"38175","11","335"
"38176","11","335"
"38177","11","335"
"38180","11","335"
"38183","11","335"
"38184","11","335"
"38185","11","335"
"38186","11","335"
"38187","11","335"
"38188","11","335"
"38190","11","335"
"38194","11","335"
"38195","11","335"
"38196","11","335"
"38197","11","335"
"38198","11","335"
"38200","11","339"
"38202","11","339"
"38203","11","339"
"38204","11","339"
"38205","11","339"
"38206","11","339"
"38207","11","339"
"38210","11","339"
"38213","11","339"
"38214","11","339"
"38215","11","339"
"38216","11","339"
"38217","11","339"
"38220","11","339"
"38223","11","339"
"38224","11","339"
"38225","11","339"
"38226","11","339"
"38227","11","339"
"38240","11","365"
"38243","11","365"
"38244","11","365"
"38245","11","365"
"38246","11","365"
"38247","11","365"
"38250","11","365"
"38253","11","365"
"38254","11","365"
"38255","11","365"
"38256","11","365"
"38257","11","365"
"38260","11","374"
"38264","11","374"
"38269","11","374"
"38270","11","374"
"38271","11","374"
"38272","11","374"
"38273","11","374"
"38280","11","374"
"38285","11","374"
"38290","11","374"
"38291","11","374"
"38293","11","374"
"38294","11","374"
"38295","11","374"
"38300","11","341"
"38309","11","341"
"38310","11","341"
"38312","11","341"
"38314","11","341"
"38315","11","341"
"38317","11","341"
"38320","11","341"
"38322","11","341"
"38324","11","341"
"38325","11","341"
"38329","11","341"
"38330","11","341"
"38332","11","341"
"38333","11","341"
"38334","11","341"
"38335","11","341"
"38337","11","341"
"38338","11","341"
"38342","11","341"
"38343","11","341"
"38344","11","341"
"38345","11","341"
"38346","11","341"
"38349","11","341"
"38350","11","341"
"38356","11","341"
"38357","11","341"
"38358","11","341"
"38359","11","341"
"38360","11","341"
"38362","11","341"
"38363","11","341"
"38370","11","341"
"38373","11","341"
"38374","11","341"
"38375","11","341"
"38380","11","341"
"38382","11","341"
"38383","11","341"
"38390","11","341"
"38395","11","341"
"38400","11","372"
"38403","11","372"
"38404","11","372"
"38405","11","372"
"38406","11","372"
"38407","11","372"
"38410","11","372"
"38413","11","372"
"38414","11","372"
"38415","11","372"
"38416","11","372"
"38417","11","372"
"38420","11","372"
"38423","11","372"
"38424","11","372"
"38425","11","372"
"38426","11","372"
"38427","11","372"
"38430","11","372"
"38433","11","372"
"38434","11","372"
"38435","11","372"
"38436","11","372"
"38437","11","372"
"38440","11","372"
"38443","11","372"
"38445","11","372"
"38446","11","372"
"38447","11","372"
"38450","11","372"
"38453","11","372"
"38454","11","372"
"38455","11","372"
"38456","11","372"
"38457","11","372"
"38460","11","372"
"38463","11","372"
"38464","11","372"
"38465","11","372"
"38466","11","372"
"38467","11","372"
"38470","11","348"
"38473","11","348"
"38474","11","348"
"38475","11","348"
"38476","11","348"
"38477","11","348"
"38480","11","348"
"38483","11","348"
"38484","11","348"
"38485","11","348"
"38486","11","348"
"38487","11","348"
"38488","11","348"
"38490","11","341"
"38493","11","341"
"38494","11","341"
"38495","11","341"
"38496","11","341"
"38497","11","341"
"38498","11","341"
"38499","11","341"
"38500","11","334"
"38503","11","334"
"38504","11","334"
"38505","11","334"
"38506","11","334"
"38507","11","334"
"38510","11","334"
"38513","11","334"
"38514","11","334"
"38515","11","334"
"38516","11","334"
"38517","11","334"
"38520","11","334"
"38523","11","334"
"38524","11","334"
"38525","11","334"
"38526","11","334"
"38527","11","334"
"38530","11","334"
"38533","11","334"
"38534","11","334"
"38535","11","334"
"38536","11","334"
"38537","11","334"
"38540","11","349"
"38542","11","349"
"38543","11","349"
"38544","11","349"
"38545","11","349"
"38550","11","349"
"38553","11","349"
"38554","11","349"
"38555","11","349"
"38556","11","349"
"38557","11","349"
"38560","11","349"
"38563","11","349"
"38564","11","349"
"38565","11","349"
"38566","11","349"
"38567","11","349"
"38570","11","349"
"38573","11","349"
"38574","11","349"
"38575","11","349"
"38576","11","349"
"38577","11","349"
"38578","11","349"
"38580","11","349"
"38583","11","349"
"38584","11","349"
"38585","11","349"
"38586","11","349"
"38587","11","349"
"38590","11","340"
"38593","11","340"
"38594","11","340"
"38595","11","340"
"38596","11","340"
"38597","11","340"
"38600","11","332"
"38610","11","332"
"38612","11","332"
"38613","11","332"
"38614","11","332"
"38615","11","332"
"38620","11","332"
"38623","11","332"
"38624","11","332"
"38625","11","332"
"38630","11","332"
"38640","11","332"
"38642","11","332"
"38650","11","332"
"38652","11","332"
"38653","11","332"
"38654","11","332"
"38660","11","332"
"38663","11","332"
"38664","11","332"
"38670","11","332"
"38672","11","332"
"38673","11","332"
"38674","11","332"
"38675","11","332"
"38676","11","332"
"38679","11","332"
"38680","11","332"
"38682","11","332"
"38683","11","332"
"38684","11","332"
"38689","11","332"
"38700","11","369"
"38701","11","369"
"38702","11","369"
"38703","11","369"
"38704","11","369"
"38705","11","369"
"38706","11","369"
"38708","11","369"
"38709","11","369"
"38710","11","369"
"38712","11","369"
"38713","11","369"
"38714","11","369"
"38715","11","369"
"38716","11","369"
"38717","11","369"
"38720","11","369"
"38724","11","369"
"38725","11","369"
"38730","11","332"
"38733","11","332"
"38734","11","332"
"38735","11","332"
"38736","11","332"
"38737","11","332"
"38740","11","332"
"38743","11","332"
"38745","11","332"
"38746","11","332"
"38747","11","332"
"38750","11","332"
"38753","11","332"
"38754","11","332"
"38755","11","332"
"38756","11","332"
"38757","11","332"
"38758","11","332"
"38760","11","332"
"38763","11","332"
"38764","11","332"
"38765","11","332"
"38766","11","332"
"38767","11","332"
"38770","11","332"
"38773","11","332"
"38774","11","332"
"38775","11","332"
"38776","11","332"
"38777","11","332"
"38780","11","332"
"38783","11","332"
"38784","11","332"
"38785","11","332"
"38786","11","332"
"38787","11","332"
"38790","11","368"
"38793","11","368"
"38794","11","368"
"38795","11","368"
"38796","11","368"
"38797","11","368"
"38798","11","368"
"38800","11","351"
"38810","11","351"
"38817","11","351"
"38820","11","351"
"38823","11","351"
"38825","11","351"
"38826","11","351"
"38827","11","351"
"38830","11","351"
"38833","11","351"
"38834","11","351"
"38835","11","351"
"38836","11","351"
"38837","11","351"
"38838","11","351"
"38839","11","351"
"38840","11","351"
"38844","11","351"
"38845","11","351"
"38848","11","351"
"38850","11","351"
"38853","11","351"
"38854","11","351"
"38855","11","351"
"38860","11","351"
"38863","11","351"
"38864","11","351"
"38865","11","351"
"38866","11","351"
"38867","11","351"
"38868","11","351"
"38870","11","351"
"38873","11","351"
"38874","11","351"
"38880","11","351"
"38887","11","351"
"38900","11","358"
"38903","11","358"
"38904","11","358"
"38905","11","358"
"38906","11","358"
"38909","11","358"
"38910","11","358"
"38911","11","358"
"38912","11","358"
"38913","11","358"
"38914","11","358"
"38915","11","358"
"38919","11","358"
"38920","11","358"
"38921","11","358"
"38927","11","358"
"38930","11","358"
"38931","11","358"
"38932","11","358"
"38933","11","358"
"38938","11","358"
"38940","11","376"
"38943","11","376"
"38944","11","376"
"38945","11","376"
"38946","11","376"
"38947","11","376"
"38948","11","376"
"38950","11","376"
"38953","11","376"
"38954","11","376"
"38955","11","376"
"38956","11","376"
"38957","11","376"
"38958","11","376"
"38960","11","376"
"38961","11","376"
"38963","11","376"
"38964","11","376"
"38965","11","376"
"38966","11","376"
"38967","11","376"
"38970","11","366"
"38973","11","366"
"38974","11","366"
"38975","11","366"
"38977","11","366"
"38978","11","366"
"38980","11","371"
"38982","11","371"
"38983","11","371"
"38984","11","371"
"38985","11","371"
"38986","11","371"
"38987","11","371"
"38988","11","371"
"38989","11","371"
"38990","11","351"
"38993","11","351"
"38994","11","351"
"38995","11","351"
"38996","11","351"
"38997","11","351"
"39000","12","406"
"39008","12","406"
"39009","12","406"
"39010","12","406"
"39012","12","406"
"39013","12","406"
"39014","12","406"
"39015","12","406"
"39016","12","406"
"39017","12","406"
"39018","12","406"
"39020","12","406"
"39022","12","406"
"39025","12","406"
"39026","12","406"
"39028","12","406"
"39029","12","406"
"39030","12","406"
"39034","12","406"
"39035","12","406"
"39036","12","406"
"39037","12","406"
"39038","12","406"
"39039","12","406"
"39040","12","406"
"39043","12","406"
"39044","12","406"
"39047","12","406"
"39048","12","406"
"39050","12","406"
"39056","12","406"
"39058","12","406"
"39059","12","406"
"39060","12","406"
"39068","12","406"
"39069","12","406"
"39070","12","406"
"39073","12","406"
"39074","12","406"
"39075","12","406"
"39076","12","406"
"39077","12","406"
"39078","12","406"
"39079","12","406"
"39080","12","406"
"39085","12","406"
"39086","12","406"
"39087","12","406"
"39089","12","406"
"39090","12","406"
"39091","12","406"
"39092","12","406"
"39093","12","406"
"39094","12","406"
"39095","12","406"
"39096","12","406"
"39097","12","406"
"39098","12","406"
"39100","12","406"
"39101","12","406"
"39102","12","406"
"39103","12","406"
"39104","12","406"
"39105","12","406"
"39107","12","406"
"39110","12","406"
"39111","12","406"
"39112","12","406"
"39113","12","406"
"39115","12","406"
"39116","12","406"
"39118","12","406"
"39119","12","406"
"39120","12","406"
"39122","12","406"
"39123","12","406"
"39125","12","406"
"39126","12","406"
"39127","12","406"
"39128","12","406"
"39129","12","406"
"39130","12","409"
"39131","12","409"
"39132","12","409"
"39133","12","409"
"39134","12","409"
"39135","12","409"
"39136","12","409"
"39137","12","409"
"39138","12","409"
"39140","12","409"
"39141","12","409"
"39142","12","409"
"39143","12","409"
"39144","12","409"
"39145","12","409"
"39149","12","409"
"39150","12","417"
"39151","12","417"
"39154","12","417"
"39155","12","417"
"39159","12","417"
"39160","12","417"
"39162","12","417"
"39163","12","417"
"39164","12","417"
"39165","12","417"
"39166","12","417"
"39169","12","417"
"39170","12","438"
"39172","12","438"
"39173","12","438"
"39174","12","438"
"39175","12","438"
"39177","12","438"
"39178","12","438"
"39179","12","438"
"39180","12","438"
"39181","12","438"
"39183","12","438"
"39190","12","438"
"39193","12","438"
"39195","12","438"
"39196","12","438"
"39197","12","438"
"39198","12","438"
"39199","12","438"
"39200","12","389"
"39202","12","389"
"39203","12","389"
"39204","12","389"
"39205","12","389"
"39206","12","389"
"39207","12","389"
"39208","12","389"
"39209","12","389"
"39210","12","389"
"39211","12","389"
"39212","12","389"
"39216","12","389"
"39217","12","389"
"39218","12","389"
"39219","12","389"
"39220","12","389"
"39221","12","389"
"39222","12","389"
"39223","12","389"
"39224","12","389"
"39225","12","389"
"39229","12","389"
"39230","12","421"
"39232","12","421"
"39233","12","421"
"39234","12","421"
"39235","12","421"
"39236","12","421"
"39237","12","421"
"39240","12","421"
"39241","12","421"
"39249","12","421"
"39250","12","428"
"39252","12","428"
"39253","12","428"
"39255","12","428"
"39256","12","428"
"39257","12","428"
"39258","12","428"
"39259","12","428"
"39260","12","428"
"39261","12","428"
"39263","12","428"
"39264","12","428"
"39265","12","428"
"39266","12","428"
"39267","12","428"
"39269","12","428"
"39270","12","433"
"39271","12","433"
"39272","12","433"
"39273","12","433"
"39274","12","433"
"39275","12","433"
"39277","12","433"
"39279","12","433"
"39280","12","433"
"39281","12","433"
"39282","12","433"
"39283","12","433"
"39284","12","433"
"39286","12","433"
"39287","12","433"
"39288","12","433"
"39289","12","433"
"39290","12","433"
"39291","12","433"
"39294","12","433"
"39299","12","433"
"39300","12","378"
"39350","12","378"
"39355","12","378"
"39357","12","378"
"39358","12","378"
"39359","12","378"
"39360","12","378"
"39370","12","378"
"39380","12","378"
"39385","12","378"
"39390","12","378"
"39400","12","378"
"39405","12","378"
"39406","12","378"
"39407","12","378"
"39410","12","378"
"39412","12","378"
"39422","12","378"
"39425","12","378"
"39430","12","378"
"39450","12","378"
"39460","12","378"
"39463","12","378"
"39467","12","378"
"39470","12","378"
"39474","12","378"
"39475","12","378"
"39480","12","378"
"39489","12","378"
"39493","12","378"
"39499","12","378"
"39500","12","378"
"39510","12","378"
"39520","12","378"
"39528","12","378"
"39530","12","378"
"39540","12","378"
"39550","12","378"
"39560","12","378"
"39562","12","378"
"39570","12","378"
"39573","12","378"
"39574","12","378"
"39580","12","378"
"39589","12","378"
"39590","12","378"
"39600","12","378"
"39610","12","378"
"39613","12","378"
"39615","12","378"
"39620","12","378"
"39630","12","378"
"39633","12","378"
"39640","12","378"
"39650","12","378"
"39660","12","378"
"39670","12","378"
"39679","12","378"
"39680","12","378"
"39683","12","378"
"39689","12","378"
"39690","12","378"
"39699","12","378"
"39700","12","378"
"39703","12","378"
"39704","12","378"
"39710","12","378"
"39713","12","378"
"39714","12","378"
"39715","12","378"
"39720","12","378"
"39729","12","378"
"39730","12","378"
"39740","12","378"
"39745","12","378"
"39746","12","378"
"39747","12","378"
"39748","12","378"
"39750","12","378"
"39753","12","378"
"39759","12","378"
"39760","12","378"
"39770","12","378"
"39773","12","378"
"39774","12","378"
"39780","12","378"
"39787","12","378"
"39790","12","378"
"39799","12","378"
"39800","12","378"
"39803","12","378"
"39810","12","378"
"39813","12","378"
"39814","12","378"
"39815","12","378"
"39820","12","378"
"39830","12","378"
"39840","12","378"
"39845","12","378"
"39850","12","378"
"39859","12","378"
"39860","12","378"
"39865","12","378"
"39866","12","378"
"39867","12","378"
"39868","12","378"
"39869","12","378"
"39880","12","378"
"39887","12","378"
"39888","12","378"
"39889","12","378"
"39890","12","378"
"39893","12","378"
"39894","12","378"
"39897","12","378"
"39898","12","378"
"39899","12","378"
"39900","12","378"
"39901","12","378"
"39902","12","378"
"39903","12","378"
"39904","12","378"
"39905","12","378"
"39906","12","378"
"39908","12","378"
"39909","12","378"
"39910","12","378"
"39911","12","378"
"39915","12","378"
"39917","12","378"
"39918","12","378"
"39919","12","378"
"39920","12","378"
"39921","12","378"
"39922","12","378"
"39923","12","378"
"39924","12","378"
"39925","12","378"
"39926","12","378"
"39927","12","378"
"39928","12","378"
"39930","12","378"
"39931","12","378"
"39932","12","378"
"39934","12","378"
"39935","12","378"
"39936","12","378"
"39937","12","378"
"39940","12","416"
"39941","12","416"
"39942","12","416"
"39944","12","416"
"39946","12","416"
"39948","12","416"
"39949","12","416"
"39950","12","416"
"39951","12","416"
"39952","12","416"
"39956","12","416"
"39957","12","416"
"39958","12","416"
"39959","12","416"
"39960","12","430"
"39962","12","430"
"39963","12","430"
"39964","12","430"
"39965","12","430"
"39966","12","430"
"39967","12","430"
"39968","12","430"
"39970","12","430"
"39971","12","430"
"39972","12","430"
"39976","12","430"
"39980","12","430"
"39981","12","430"
"39984","12","430"
"39985","12","430"
"39986","12","430"
"39987","12","430"
"39989","12","430"
"39990","12","430"
"39992","12","430"
"39995","12","430"
"39997","12","430"
"40000","12","412"
"40010","12","412"
"40011","12","412"
"40013","12","412"
"40014","12","412"
"40015","12","412"
"40020","12","412"
"40023","12","412"
"40024","12","412"
"40025","12","412"
"40026","12","412"
"40027","12","412"
"40030","12","412"
"40033","12","412"
"40034","12","412"
"40036","12","412"
"40040","12","412"
"40044","12","412"
"40045","12","412"
"40046","12","412"
"40050","12","412"
"40052","12","412"
"40053","12","412"
"40054","12","412"
"40055","12","412"
"40060","12","412"
"40066","12","412"
"40067","12","412"
"40068","12","412"
"40070","12","412"
"40080","12","412"
"40083","12","412"
"40090","12","412"
"40095","12","412"
"40096","12","412"
"40097","12","412"
"40099","12","412"
"40100","12","412"
"40101","12","412"
"40102","12","412"
"40104","12","412"
"40110","12","412"
"40111","12","412"
"40112","12","412"
"40113","12","412"
"40114","12","412"
"40120","12","412"
"40130","12","411"
"40132","12","411"
"40133","12","411"
"40134","12","411"
"40136","12","411"
"40137","12","411"
"40138","12","411"
"40140","12","411"
"40141","12","411"
"40142","12","411"
"40143","12","411"
"40144","12","411"
"40150","12","411"
"40151","12","411"
"40152","12","411"
"40160","12","436"
"40162","12","436"
"40163","12","436"
"40164","12","436"
"40165","12","436"
"40166","12","436"
"40170","12","436"
"40171","12","436"
"40172","12","436"
"40173","12","436"
"40174","12","436"
"40180","12","452"
"40181","12","452"
"40182","12","452"
"40185","12","452"
"40186","12","452"
"40187","12","452"
"40188","12","452"
"40189","12","452"
"40190","12","452"
"40191","12","452"
"40192","12","452"
"40193","12","452"
"40194","12","452"
"40195","12","452"
"40196","12","452"
"40199","12","452"
"40200","12","432"
"40210","12","432"
"40211","12","432"
"40212","12","432"
"40213","12","432"
"40214","12","432"
"40220","12","432"
"40221","12","432"
"40222","12","432"
"40223","12","432"
"40224","12","432"
"40225","12","432"
"40226","12","432"
"40227","12","432"
"40230","12","432"
"40233","12","432"
"40238","12","432"
"40239","12","432"
"40240","12","432"
"40250","12","432"
"40252","12","432"
"40253","12","432"
"40254","12","432"
"40260","12","432"
"40265","12","432"
"40270","12","432"
"40272","12","432"
"40273","12","432"
"40274","12","432"
"40275","12","432"
"40280","12","432"
"40283","12","432"
"40289","12","432"
"40290","12","432"
"40293","12","432"
"40300","12","432"
"40301","12","432"
"40302","12","432"
"40303","12","432"
"40305","12","432"
"40306","12","432"
"40307","12","432"
"40310","12","432"
"40311","12","432"
"40312","12","432"
"40314","12","432"
"40315","12","432"
"40316","12","432"
"40318","12","432"
"40319","12","432"
"40320","12","432"
"40321","12","432"
"40322","12","432"
"40323","12","432"
"40325","12","432"
"40326","12","432"
"40327","12","432"
"40329","12","432"
"40330","12","392"
"40333","12","392"
"40334","12","392"
"40335","12","392"
"40336","12","392"
"40337","12","392"
"40338","12","392"
"40340","12","392"
"40341","12","392"
"40342","12","392"
"40347","12","392"
"40348","12","392"
"40350","12","392"
"40351","12","392"
"40352","12","392"
"40355","12","392"
"40360","12","437"
"40362","12","437"
"40363","12","437"
"40364","12","437"
"40370","12","437"
"40371","12","437"
"40372","12","437"
"40373","12","437"
"40374","12","437"
"40376","12","437"
"40380","12","426"
"40381","12","426"
"40382","12","426"
"40383","12","426"
"40387","12","426"
"40390","12","426"
"40391","12","426"
"40392","12","426"
"40394","12","426"
"40395","12","426"
"40396","12","426"
"40397","12","426"
"40398","12","426"
"40400","12","435"
"40402","12","435"
"40403","12","435"
"40404","12","435"
"40405","12","435"
"40406","12","435"
"40407","12","435"
"40408","12","435"
"40409","12","435"
"40410","12","435"
"40411","12","435"
"40412","12","435"
"40413","12","435"
"40414","12","435"
"40415","12","435"
"40416","12","435"
"40417","12","435"
"40420","12","435"
"40421","12","435"
"40422","12","435"
"40423","12","435"
"40424","12","435"
"40425","12","435"
"40426","12","435"
"40428","12","435"
"40429","12","435"
"40430","12","414"
"40431","12","414"
"40436","12","414"
"40440","12","414"
"40441","12","414"
"40444","12","414"
"40450","12","414"
"40451","12","414"
"40453","12","414"
"40460","12","424"
"40461","12","424"
"40463","12","424"
"40464","12","424"
"40465","12","424"
"40466","12","424"
"40469","12","424"
"40470","12","424"
"40471","12","424"
"40472","12","424"
"40473","12","424"
"40474","12","424"
"40476","12","424"
"40477","12","424"
"40479","12","424"
"40480","12","408"
"40481","12","408"
"40482","12","408"
"40483","12","408"
"40485","12","408"
"40486","12","408"
"40487","12","408"
"40488","12","408"
"40489","12","408"
"40490","12","408"
"40491","12","408"
"40493","12","408"
"40494","12","408"
"40496","12","408"
"40497","12","408"
"40498","12","408"
"40500","12","384"
"40502","12","384"
"40503","12","384"
"40505","12","384"
"40506","12","384"
"40507","12","384"
"40508","12","384"
"40509","12","384"
"40510","12","384"
"40511","12","384"
"40512","12","384"
"40513","12","384"
"40514","12","384"
"40515","12","384"
"40516","12","384"
"40517","12","384"
"40518","12","384"
"40520","12","384"
"40521","12","384"
"40522","12","384"
"40523","12","384"
"40528","12","384"
"40529","12","384"
"40531","12","383"
"40532","12","383"
"40533","12","383"
"40534","12","383"
"40535","12","383"
"40537","12","383"
"40538","12","383"
"40539","12","383"
"40540","12","383"
"40541","12","383"
"40542","12","383"
"40543","12","383"
"40544","12","383"
"40545","12","383"
"40547","12","383"
"40548","12","383"
"40549","12","383"
"40550","12","383"
"40551","12","383"
"40552","12","383"
"40553","12","383"
"40560","12","403"
"40561","12","403"
"40562","12","403"
"40563","12","403"
"40568","12","403"
"40570","12","403"
"40571","12","403"
"40572","12","403"
"40573","12","403"
"40574","12","403"
"40579","12","403"
"40580","12","394"
"40581","12","394"
"40582","12","394"
"40583","12","394"
"40584","12","394"
"40585","12","394"
"40586","12","394"
"40590","12","394"
"40591","12","394"
"40592","12","394"
"40593","12","394"
"40595","12","394"
"40596","12","394"
"40597","12","394"
"40598","12","394"
"40599","12","394"
"40600","12","444"
"40602","12","444"
"40603","12","444"
"40604","12","444"
"40605","12","444"
"40606","12","444"
"40607","12","444"
"40609","12","444"
"40610","12","444"
"40611","12","444"
"40616","12","444"
"40620","12","444"
"40621","12","444"
"40630","12","404"
"40631","12","404"
"40632","12","404"
"40633","12","404"
"40634","12","404"
"40635","12","404"
"40636","12","404"
"40638","12","404"
"40639","12","404"
"40640","12","404"
"40642","12","404"
"40643","12","404"
"40644","12","404"
"40645","12","404"
"40646","12","404"
"40647","12","404"
"40648","12","404"
"40649","12","404"
"40650","12","404"
"40652","12","404"
"40653","12","404"
"40655","12","404"
"40657","12","404"
"40658","12","404"
"40659","12","404"
"40660","12","427"
"40661","12","427"
"40662","12","427"
"40663","12","427"
"40664","12","427"
"40665","12","427"
"40670","12","427"
"40671","12","427"
"40672","12","427"
"40673","12","427"
"40674","12","427"
"40675","12","427"
"40676","12","427"
"40677","12","427"
"40678","12","427"
"40680","12","441"
"40681","12","441"
"40682","12","441"
"40683","12","441"
"40684","12","441"
"40686","12","441"
"40687","12","441"
"40688","12","441"
"40689","12","441"
"40690","12","441"
"40691","12","441"
"40692","12","441"
"40693","12","441"
"40695","12","441"
"40696","12","441"
"40700","12","399"
"40701","12","399"
"40702","12","399"
"40703","12","399"
"40704","12","399"
"40705","12","399"
"40706","12","399"
"40708","12","399"
"40709","12","399"
"40710","12","399"
"40711","12","399"
"40712","12","399"
"40714","12","399"
"40715","12","399"
"40716","12","399"
"40717","12","399"
"40719","12","399"
"40720","12","399"
"40723","12","399"
"40727","12","399"
"40729","12","399"
"40730","12","380"
"40731","12","380"
"40732","12","380"
"40733","12","380"
"40734","12","380"
"40735","12","380"
"40736","12","380"
"40737","12","380"
"40740","12","380"
"40741","12","380"
"40744","12","380"
"40745","12","380"
"40746","12","380"
"40747","12","380"
"40748","12","380"
"40750","12","380"
"40751","12","380"
"40754","12","380"
"40758","12","380"
"40760","12","450"
"40761","12","450"
"40762","12","450"
"40764","12","450"
"40765","12","450"
"40766","12","450"
"40769","12","450"
"40770","12","450"
"40771","12","450"
"40772","12","450"
"40773","12","450"
"40775","12","450"
"40780","12","431"
"40781","12","431"
"40782","12","431"
"40783","12","431"
"40784","12","431"
"40785","12","431"
"40786","12","431"
"40788","12","431"
"40789","12","431"
"40790","12","431"
"40791","12","431"
"40792","12","431"
"40793","12","431"
"40795","12","431"
"40796","12","431"
"40797","12","431"
"40798","12","431"
"40799","12","431"
"40800","12","445"
"40802","12","445"
"40803","12","445"
"40804","12","445"
"40806","12","445"
"40807","12","445"
"40810","12","445"
"40811","12","445"
"40812","12","445"
"40814","12","445"
"40815","12","445"
"40816","12","445"
"40820","12","445"
"40824","12","445"
"40825","12","445"
"40826","12","445"
"40827","12","445"
"40828","12","445"
"40829","12","445"
"40830","12","425"
"40831","12","425"
"40832","12","425"
"40833","12","425"
"40834","12","425"
"40835","12","425"
"40836","12","425"
"40837","12","425"
"40840","12","425"
"40841","12","425"
"40843","12","425"
"40845","12","425"
"40847","12","425"
"40849","12","425"
"40850","12","425"
"40852","12","425"
"40853","12","425"
"40854","12","425"
"40855","12","425"
"40857","12","425"
"40859","12","425"
"40860","12","393"
"40863","12","393"
"40864","12","393"
"40865","12","393"
"40866","12","393"
"40867","12","393"
"40870","12","393"
"40873","12","393"
"40874","12","393"
"40875","12","393"
"40880","12","415"
"40881","12","415"
"40882","12","415"
"40883","12","415"
"40884","12","415"
"40885","12","415"
"40886","12","415"
"40888","12","415"
"40889","12","415"
"40890","12","415"
"40892","12","415"
"40893","12","415"
"40894","12","415"
"40895","12","415"
"40896","12","415"
"40897","12","415"
"40900","12","434"
"40902","12","434"
"40903","12","434"
"40904","12","434"
"40905","12","434"
"40906","12","434"
"40908","12","434"
"40909","12","434"
"40912","12","434"
"40913","12","434"
"40914","12","434"
"40915","12","434"
"40919","12","434"
"40920","12","434"
"40922","12","434"
"40928","12","434"
"40929","12","434"
"40930","12","388"
"40932","12","388"
"40933","12","388"
"40934","12","388"
"40935","12","388"
"40936","12","388"
"40937","12","388"
"40938","12","388"
"40939","12","388"
"40940","12","388"
"40941","12","388"
"40942","12","388"
"40943","12","388"
"40944","12","388"
"40947","12","388"
"40949","12","388"
"40950","12","388"
"40951","12","388"
"40952","12","388"
"40953","12","388"
"40954","12","388"
"40955","12","388"
"40956","12","388"
